date,sku_id,sku_name,quantity_sold,price,category,promotion_flag
4/29/2025,SALT_1KG,Salt 1KG,13,1.08,Staple,FALSE
4/29/2025,COKE_500ML,Coke 500ml,16,1.04,Beverage,FALSE
4/29/2025,MAZOE_1LT,Mazoe Orange 1L,21,2.68,Beverage,FALSE
4/29/2025,TEA_250G,Tea Leaves 250g,19,3.14,Beverage,FALSE
4/29/2025,MILK_1LT,Long-life Milk 1L,18,1.87,Beverage,TRUE
4/29/2025,SOAP_100G,Bathing Soap 100g,7,0.86,Household,TRUE
4/29/2025,DETERGENT_500G,Washing Powder 500g,9,2.63,Household,FALSE
4/29/2025,CANDLES_6PK,Candles 6-pack,6,1.6,Household,FALSE
4/29/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.92,Personal Care,FALSE
4/29/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.78,Personal Care,TRUE
4/29/2025,BISCUITS_200G,Biscuits 200g,10,1.29,Snack,FALSE
4/29/2025,MAPUTI_100G,Maputi 100g,9,0.53,Snack,FALSE
4/29/2025,BREAD_LOAF,Bread Loaf,26,1.04,Bakery,FALSE
4/29/2025,BEANS_410G,Baked Beans 410g,7,1.58,Canned Food,FALSE
4/29/2025,PILCHARDS_155G,Pilchards 155g,5,1.92,Canned Food,FALSE
4/29/2025,AIRTIME_5,Airtime $5,25,5.26,Utility,FALSE
4/29/2025,ELECTRICITY_10,Electricity $10,32,10.73,Utility,FALSE
4/30/2025,MEALIE_2KG,Mealie Meal 2KG,12,2.1,Staple,FALSE
4/30/2025,MEALIE_10KG,Mealie Meal 10KG,13,8.58,Staple,FALSE
4/30/2025,RICE_5KG,Rice 5KG,14,7.88,Staple,TRUE
4/30/2025,COOKOIL_2LT,Cooking Oil 2L,17,3.78,Staple,FALSE
4/30/2025,SUGAR_2KG,Sugar 2KG,15,2.36,Staple,FALSE
4/30/2025,SALT_1KG,Salt 1KG,14,1.08,Staple,TRUE
4/30/2025,COKE_500ML,Coke 500ml,19,1.07,Beverage,TRUE
4/30/2025,MAZOE_1LT,Mazoe Orange 1L,16,2.63,Beverage,FALSE
4/30/2025,TEA_250G,Tea Leaves 250g,22,3.18,Beverage,FALSE
4/30/2025,MILK_1LT,Long-life Milk 1L,22,1.92,Beverage,TRUE
4/30/2025,SOAP_100G,Bathing Soap 100g,8,0.85,Household,FALSE
4/30/2025,DETERGENT_500G,Washing Powder 500g,8,2.69,Household,FALSE
4/30/2025,CANDLES_6PK,Candles 6-pack,8,1.56,Household,FALSE
4/30/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.87,Personal Care,TRUE
4/30/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.73,Personal Care,FALSE
4/30/2025,BISCUITS_200G,Biscuits 200g,11,1.29,Snack,FALSE
4/30/2025,MAPUTI_100G,Maputi 100g,9,0.53,Snack,TRUE
4/30/2025,BREAD_LOAF,Bread Loaf,29,1.07,Bakery,FALSE
4/30/2025,BEANS_410G,Baked Beans 410g,4,1.59,Canned Food,FALSE
4/30/2025,PILCHARDS_155G,Pilchards 155g,5,1.93,Canned Food,TRUE
4/30/2025,AIRTIME_5,Airtime $5,32,5.31,Utility,FALSE
4/30/2025,ELECTRICITY_10,Electricity $10,35,10.66,Utility,TRUE
5/1/2025,MEALIE_2KG,Mealie Meal 2KG,33,2.13,Staple,FALSE
5/1/2025,MEALIE_10KG,Mealie Meal 10KG,31,8.78,Staple,FALSE
5/1/2025,RICE_5KG,Rice 5KG,28,8.25,Staple,FALSE
5/1/2025,COOKOIL_2LT,Cooking Oil 2L,22,3.81,Staple,FALSE
5/1/2025,SUGAR_2KG,Sugar 2KG,25,2.39,Staple,FALSE
5/1/2025,SALT_1KG,Salt 1KG,28,1.09,Staple,FALSE
5/1/2025,COKE_500ML,Coke 500ml,36,1.1,Beverage,FALSE
5/1/2025,MAZOE_1LT,Mazoe Orange 1L,28,2.75,Beverage,FALSE
5/1/2025,TEA_250G,Tea Leaves 250g,30,3.23,Beverage,FALSE
5/1/2025,MILK_1LT,Long-life Milk 1L,30,1.93,Beverage,TRUE
5/1/2025,SOAP_100G,Bathing Soap 100g,10,0.85,Household,FALSE
5/1/2025,DETERGENT_500G,Washing Powder 500g,11,2.76,Household,FALSE
5/1/2025,CANDLES_6PK,Candles 6-pack,15,1.66,Household,FALSE
5/1/2025,TOOTHPASTE_100G,Toothpaste 100g,8,1.93,Personal Care,FALSE
5/1/2025,SANITARY_10PK,Sanitary Pads 10-pack,7,3.83,Personal Care,FALSE
5/1/2025,BISCUITS_200G,Biscuits 200g,22,1.28,Snack,FALSE
5/1/2025,MAPUTI_100G,Maputi 100g,16,0.54,Snack,FALSE
5/1/2025,BREAD_LOAF,Bread Loaf,40,1.09,Bakery,FALSE
5/1/2025,BEANS_410G,Baked Beans 410g,8,1.63,Canned Food,FALSE
5/1/2025,PILCHARDS_155G,Pilchards 155g,9,1.91,Canned Food,FALSE
5/1/2025,AIRTIME_5,Airtime $5,51,5.32,Utility,FALSE
5/1/2025,ELECTRICITY_10,Electricity $10,66,10.84,Utility,FALSE
5/2/2025,MEALIE_2KG,Mealie Meal 2KG,36,2.16,Staple,TRUE
5/2/2025,MEALIE_10KG,Mealie Meal 10KG,30,8.71,Staple,TRUE
5/2/2025,RICE_5KG,Rice 5KG,18,7.99,Staple,TRUE
5/2/2025,COOKOIL_2LT,Cooking Oil 2L,18,3.74,Staple,TRUE
5/2/2025,SUGAR_2KG,Sugar 2KG,17,2.4,Staple,TRUE
5/2/2025,SALT_1KG,Salt 1KG,23,1.08,Staple,FALSE
5/2/2025,COKE_500ML,Coke 500ml,24,1.09,Beverage,FALSE
5/2/2025,MAZOE_1LT,Mazoe Orange 1L,24,2.75,Beverage,FALSE
5/2/2025,TEA_250G,Tea Leaves 250g,28,3.28,Beverage,FALSE
5/2/2025,MILK_1LT,Long-life Milk 1L,32,1.97,Beverage,FALSE
5/2/2025,SOAP_100G,Bathing Soap 100g,10,0.87,Household,FALSE
5/2/2025,DETERGENT_500G,Washing Powder 500g,10,2.69,Household,TRUE
5/2/2025,CANDLES_6PK,Candles 6-pack,15,1.65,Household,FALSE
5/2/2025,TOOTHPASTE_100G,Toothpaste 100g,6,1.94,Personal Care,FALSE
5/2/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,3.79,Personal Care,FALSE
5/2/2025,BISCUITS_200G,Biscuits 200g,15,1.27,Snack,FALSE
5/2/2025,MAPUTI_100G,Maputi 100g,18,0.55,Snack,FALSE
5/2/2025,BREAD_LOAF,Bread Loaf,41,1.08,Bakery,FALSE
5/2/2025,BEANS_410G,Baked Beans 410g,9,1.61,Canned Food,FALSE
5/2/2025,PILCHARDS_155G,Pilchards 155g,7,1.97,Canned Food,FALSE
5/2/2025,AIRTIME_5,Airtime $5,39,5.36,Utility,TRUE
5/2/2025,ELECTRICITY_10,Electricity $10,63,10.73,Utility,FALSE
5/3/2025,MEALIE_2KG,Mealie Meal 2KG,28,2.13,Staple,FALSE
5/3/2025,MEALIE_10KG,Mealie Meal 10KG,28,8.76,Staple,TRUE
5/3/2025,RICE_5KG,Rice 5KG,20,8.22,Staple,FALSE
5/3/2025,COOKOIL_2LT,Cooking Oil 2L,21,3.85,Staple,FALSE
5/3/2025,SUGAR_2KG,Sugar 2KG,19,2.43,Staple,FALSE
5/3/2025,SALT_1KG,Salt 1KG,21,1.08,Staple,FALSE
5/3/2025,COKE_500ML,Coke 500ml,32,1.1,Beverage,FALSE
5/3/2025,MAZOE_1LT,Mazoe Orange 1L,25,2.75,Beverage,FALSE
5/3/2025,TEA_250G,Tea Leaves 250g,31,3.27,Beverage,FALSE
5/3/2025,MILK_1LT,Long-life Milk 1L,32,1.91,Beverage,FALSE
5/3/2025,SOAP_100G,Bathing Soap 100g,9,0.85,Household,FALSE
5/3/2025,DETERGENT_500G,Washing Powder 500g,11,2.76,Household,TRUE
5/3/2025,CANDLES_6PK,Candles 6-pack,15,1.63,Household,FALSE
5/3/2025,TOOTHPASTE_100G,Toothpaste 100g,8,1.98,Personal Care,TRUE
5/3/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,3.79,Personal Care,TRUE
5/3/2025,BISCUITS_200G,Biscuits 200g,16,1.29,Snack,FALSE
5/3/2025,MAPUTI_100G,Maputi 100g,19,0.55,Snack,TRUE
5/3/2025,BREAD_LOAF,Bread Loaf,30,1.08,Bakery,FALSE
5/3/2025,BEANS_410G,Baked Beans 410g,7,1.62,Canned Food,TRUE
5/3/2025,PILCHARDS_155G,Pilchards 155g,7,1.93,Canned Food,TRUE
5/3/2025,AIRTIME_5,Airtime $5,42,5.44,Utility,FALSE
5/3/2025,ELECTRICITY_10,Electricity $10,60,10.67,Utility,FALSE
5/4/2025,MEALIE_2KG,Mealie Meal 2KG,23,2.15,Staple,FALSE
5/4/2025,MEALIE_10KG,Mealie Meal 10KG,25,8.61,Staple,FALSE
5/4/2025,RICE_5KG,Rice 5KG,12,8.19,Staple,FALSE
5/4/2025,COOKOIL_2LT,Cooking Oil 2L,17,3.82,Staple,FALSE
5/4/2025,SUGAR_2KG,Sugar 2KG,12,2.39,Staple,TRUE
5/4/2025,SALT_1KG,Salt 1KG,15,1.1,Staple,FALSE
5/4/2025,COKE_500ML,Coke 500ml,22,1.06,Beverage,FALSE
5/4/2025,MAZOE_1LT,Mazoe Orange 1L,19,2.72,Beverage,FALSE
5/4/2025,TEA_250G,Tea Leaves 250g,17,3.2,Beverage,TRUE
5/4/2025,MILK_1LT,Long-life Milk 1L,17,1.97,Beverage,FALSE
5/4/2025,SOAP_100G,Bathing Soap 100g,9,0.86,Household,TRUE
5/4/2025,DETERGENT_500G,Washing Powder 500g,9,2.69,Household,FALSE
5/4/2025,CANDLES_6PK,Candles 6-pack,10,1.61,Household,FALSE
5/4/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.98,Personal Care,FALSE
5/4/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.82,Personal Care,FALSE
5/4/2025,BISCUITS_200G,Biscuits 200g,11,1.29,Snack,FALSE
5/4/2025,MAPUTI_100G,Maputi 100g,14,0.55,Snack,TRUE
5/4/2025,BREAD_LOAF,Bread Loaf,27,1.06,Bakery,FALSE
5/4/2025,BEANS_410G,Baked Beans 410g,5,1.6,Canned Food,FALSE
5/4/2025,PILCHARDS_155G,Pilchards 155g,5,1.97,Canned Food,FALSE
5/4/2025,AIRTIME_5,Airtime $5,27,5.32,Utility,FALSE
5/4/2025,ELECTRICITY_10,Electricity $10,37,11.01,Utility,TRUE
5/5/2025,MEALIE_2KG,Mealie Meal 2KG,19,2.19,Staple,FALSE
5/5/2025,MEALIE_10KG,Mealie Meal 10KG,25,8.8,Staple,TRUE
5/5/2025,RICE_5KG,Rice 5KG,15,8.2,Staple,FALSE
5/5/2025,COOKOIL_2LT,Cooking Oil 2L,13,3.76,Staple,FALSE
5/5/2025,SUGAR_2KG,Sugar 2KG,16,2.38,Staple,FALSE
5/5/2025,SALT_1KG,Salt 1KG,13,1.08,Staple,FALSE
5/5/2025,COKE_500ML,Coke 500ml,23,1.1,Beverage,TRUE
5/5/2025,MAZOE_1LT,Mazoe Orange 1L,21,2.66,Beverage,FALSE
5/5/2025,TEA_250G,Tea Leaves 250g,23,3.24,Beverage,FALSE
5/5/2025,MILK_1LT,Long-life Milk 1L,18,1.92,Beverage,FALSE
5/5/2025,SOAP_100G,Bathing Soap 100g,8,0.86,Household,FALSE
5/5/2025,DETERGENT_500G,Washing Powder 500g,8,2.68,Household,FALSE
5/5/2025,CANDLES_6PK,Candles 6-pack,9,1.6,Household,FALSE
5/5/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.91,Personal Care,FALSE
5/5/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.77,Personal Care,TRUE
5/5/2025,BISCUITS_200G,Biscuits 200g,11,1.31,Snack,FALSE
5/5/2025,MAPUTI_100G,Maputi 100g,9,0.53,Snack,TRUE
5/5/2025,BREAD_LOAF,Bread Loaf,25,1.1,Bakery,TRUE
5/5/2025,BEANS_410G,Baked Beans 410g,5,1.63,Canned Food,FALSE
5/5/2025,PILCHARDS_155G,Pilchards 155g,4,1.95,Canned Food,FALSE
5/5/2025,AIRTIME_5,Airtime $5,34,5.46,Utility,FALSE
5/5/2025,ELECTRICITY_10,Electricity $10,36,10.89,Utility,TRUE
5/6/2025,MEALIE_2KG,Mealie Meal 2KG,19,2.17,Staple,FALSE
5/6/2025,MEALIE_10KG,Mealie Meal 10KG,27,8.71,Staple,FALSE
5/6/2025,RICE_5KG,Rice 5KG,17,7.96,Staple,TRUE
5/6/2025,COOKOIL_2LT,Cooking Oil 2L,17,3.75,Staple,FALSE
5/6/2025,SUGAR_2KG,Sugar 2KG,17,2.38,Staple,FALSE
5/6/2025,SALT_1KG,Salt 1KG,13,1.07,Staple,FALSE
5/6/2025,COKE_500ML,Coke 500ml,19,1.1,Beverage,FALSE
5/6/2025,MAZOE_1LT,Mazoe Orange 1L,21,2.73,Beverage,TRUE
5/6/2025,TEA_250G,Tea Leaves 250g,20,3.31,Beverage,FALSE
5/6/2025,MILK_1LT,Long-life Milk 1L,16,1.96,Beverage,FALSE
5/6/2025,SOAP_100G,Bathing Soap 100g,8,0.88,Household,FALSE
5/6/2025,DETERGENT_500G,Washing Powder 500g,9,2.72,Household,TRUE
5/6/2025,CANDLES_6PK,Candles 6-pack,10,1.63,Household,FALSE
5/6/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.92,Personal Care,TRUE
5/6/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.85,Personal Care,FALSE
5/6/2025,BISCUITS_200G,Biscuits 200g,10,1.28,Snack,FALSE
5/6/2025,MAPUTI_100G,Maputi 100g,11,0.54,Snack,FALSE
5/6/2025,BREAD_LOAF,Bread Loaf,20,1.08,Bakery,FALSE
5/6/2025,BEANS_410G,Baked Beans 410g,6,1.65,Canned Food,FALSE
5/6/2025,PILCHARDS_155G,Pilchards 155g,7,1.94,Canned Food,FALSE
5/6/2025,AIRTIME_5,Airtime $5,26,5.34,Utility,FALSE
5/6/2025,ELECTRICITY_10,Electricity $10,44,10.9,Utility,TRUE
5/7/2025,MEALIE_2KG,Mealie Meal 2KG,20,2.16,Staple,FALSE
5/7/2025,MEALIE_10KG,Mealie Meal 10KG,28,8.81,Staple,FALSE
5/7/2025,RICE_5KG,Rice 5KG,14,8.26,Staple,FALSE
5/7/2025,COOKOIL_2LT,Cooking Oil 2L,17,3.84,Staple,FALSE
5/7/2025,SUGAR_2KG,Sugar 2KG,15,2.39,Staple,FALSE
5/7/2025,SALT_1KG,Salt 1KG,17,1.08,Staple,FALSE
5/7/2025,COKE_500ML,Coke 500ml,21,1.07,Beverage,FALSE
5/7/2025,MAZOE_1LT,Mazoe Orange 1L,17,2.69,Beverage,FALSE
5/7/2025,TEA_250G,Tea Leaves 250g,20,3.19,Beverage,FALSE
5/7/2025,MILK_1LT,Long-life Milk 1L,22,1.91,Beverage,FALSE
5/7/2025,SOAP_100G,Bathing Soap 100g,7,0.87,Household,FALSE
5/7/2025,DETERGENT_500G,Washing Powder 500g,7,2.69,Household,FALSE
5/7/2025,CANDLES_6PK,Candles 6-pack,13,1.62,Household,FALSE
5/7/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.99,Personal Care,FALSE
5/7/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.75,Personal Care,FALSE
5/7/2025,BISCUITS_200G,Biscuits 200g,13,1.3,Snack,FALSE
5/7/2025,MAPUTI_100G,Maputi 100g,12,0.54,Snack,FALSE
5/7/2025,BREAD_LOAF,Bread Loaf,29,1.1,Bakery,FALSE
5/7/2025,BEANS_410G,Baked Beans 410g,5,1.64,Canned Food,TRUE
5/7/2025,PILCHARDS_155G,Pilchards 155g,6,1.91,Canned Food,FALSE
5/7/2025,AIRTIME_5,Airtime $5,26,5.49,Utility,TRUE
5/7/2025,ELECTRICITY_10,Electricity $10,38,10.71,Utility,FALSE
5/8/2025,MEALIE_2KG,Mealie Meal 2KG,25,2.19,Staple,FALSE
5/8/2025,MEALIE_10KG,Mealie Meal 10KG,26,8.72,Staple,FALSE
5/8/2025,RICE_5KG,Rice 5KG,14,8.13,Staple,TRUE
5/8/2025,COOKOIL_2LT,Cooking Oil 2L,12,3.73,Staple,FALSE
5/8/2025,SUGAR_2KG,Sugar 2KG,12,2.34,Staple,FALSE
5/8/2025,SALT_1KG,Salt 1KG,16,1.08,Staple,FALSE
5/8/2025,COKE_500ML,Coke 500ml,23,1.09,Beverage,TRUE
5/8/2025,MAZOE_1LT,Mazoe Orange 1L,18,2.66,Beverage,TRUE
5/8/2025,TEA_250G,Tea Leaves 250g,17,3.22,Beverage,FALSE
5/8/2025,MILK_1LT,Long-life Milk 1L,21,1.96,Beverage,FALSE
5/8/2025,SOAP_100G,Bathing Soap 100g,8,0.87,Household,FALSE
5/8/2025,DETERGENT_500G,Washing Powder 500g,7,2.74,Household,FALSE
5/8/2025,CANDLES_6PK,Candles 6-pack,13,1.64,Household,TRUE
5/8/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.98,Personal Care,FALSE
5/8/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.83,Personal Care,FALSE
5/8/2025,BISCUITS_200G,Biscuits 200g,11,1.3,Snack,TRUE
5/8/2025,MAPUTI_100G,Maputi 100g,11,0.55,Snack,TRUE
5/8/2025,BREAD_LOAF,Bread Loaf,26,1.06,Bakery,FALSE
5/8/2025,BEANS_410G,Baked Beans 410g,6,1.63,Canned Food,TRUE
5/8/2025,PILCHARDS_155G,Pilchards 155g,6,1.97,Canned Food,FALSE
5/8/2025,AIRTIME_5,Airtime $5,25,5.41,Utility,FALSE
5/8/2025,ELECTRICITY_10,Electricity $10,34,10.65,Utility,FALSE
5/9/2025,MEALIE_2KG,Mealie Meal 2KG,30,2.2,Staple,FALSE
5/9/2025,MEALIE_10KG,Mealie Meal 10KG,26,8.77,Staple,FALSE
5/9/2025,RICE_5KG,Rice 5KG,19,8.05,Staple,FALSE
5/9/2025,COOKOIL_2LT,Cooking Oil 2L,21,3.82,Staple,FALSE
5/9/2025,SUGAR_2KG,Sugar 2KG,22,2.36,Staple,TRUE
5/9/2025,SALT_1KG,Salt 1KG,21,1.06,Staple,FALSE
5/9/2025,COKE_500ML,Coke 500ml,22,1.1,Beverage,FALSE
5/9/2025,MAZOE_1LT,Mazoe Orange 1L,23,2.74,Beverage,FALSE
5/9/2025,TEA_250G,Tea Leaves 250g,24,3.23,Beverage,FALSE
5/9/2025,MILK_1LT,Long-life Milk 1L,30,1.98,Beverage,TRUE
5/9/2025,SOAP_100G,Bathing Soap 100g,13,0.86,Household,FALSE
5/9/2025,DETERGENT_500G,Washing Powder 500g,12,2.72,Household,FALSE
5/9/2025,CANDLES_6PK,Candles 6-pack,15,1.64,Household,FALSE
5/9/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.93,Personal Care,FALSE
5/9/2025,SANITARY_10PK,Sanitary Pads 10-pack,6,3.82,Personal Care,TRUE
5/9/2025,BISCUITS_200G,Biscuits 200g,17,1.28,Snack,FALSE
5/9/2025,MAPUTI_100G,Maputi 100g,19,0.54,Snack,FALSE
5/9/2025,BREAD_LOAF,Bread Loaf,33,1.1,Bakery,FALSE
5/9/2025,BEANS_410G,Baked Beans 410g,9,1.63,Canned Food,FALSE
5/9/2025,PILCHARDS_155G,Pilchards 155g,8,1.95,Canned Food,FALSE
5/9/2025,AIRTIME_5,Airtime $5,49,5.44,Utility,TRUE
5/9/2025,ELECTRICITY_10,Electricity $10,55,10.74,Utility,TRUE
5/10/2025,MEALIE_2KG,Mealie Meal 2KG,27,2.19,Staple,TRUE
5/10/2025,MEALIE_10KG,Mealie Meal 10KG,35,8.77,Staple,FALSE
5/10/2025,RICE_5KG,Rice 5KG,22,8.03,Staple,FALSE
5/10/2025,COOKOIL_2LT,Cooking Oil 2L,18,3.82,Staple,FALSE
5/10/2025,SUGAR_2KG,Sugar 2KG,20,2.43,Staple,FALSE
5/10/2025,SALT_1KG,Salt 1KG,24,1.1,Staple,FALSE
5/10/2025,COKE_500ML,Coke 500ml,27,1.09,Beverage,TRUE
5/10/2025,MAZOE_1LT,Mazoe Orange 1L,24,2.67,Beverage,FALSE
5/10/2025,TEA_250G,Tea Leaves 250g,22,3.22,Beverage,FALSE
5/10/2025,MILK_1LT,Long-life Milk 1L,26,1.92,Beverage,TRUE
5/10/2025,SOAP_100G,Bathing Soap 100g,10,0.88,Household,FALSE
5/10/2025,DETERGENT_500G,Washing Powder 500g,9,2.67,Household,FALSE
5/10/2025,CANDLES_6PK,Candles 6-pack,19,1.61,Household,FALSE
5/10/2025,TOOTHPASTE_100G,Toothpaste 100g,7,1.98,Personal Care,TRUE
5/10/2025,SANITARY_10PK,Sanitary Pads 10-pack,8,3.8,Personal Care,FALSE
5/10/2025,BISCUITS_200G,Biscuits 200g,18,1.29,Snack,FALSE
5/10/2025,MAPUTI_100G,Maputi 100g,16,0.55,Snack,FALSE
5/10/2025,BREAD_LOAF,Bread Loaf,31,1.07,Bakery,FALSE
5/10/2025,BEANS_410G,Baked Beans 410g,6,1.6,Canned Food,FALSE
5/10/2025,PILCHARDS_155G,Pilchards 155g,7,1.93,Canned Food,FALSE
5/10/2025,AIRTIME_5,Airtime $5,40,5.43,Utility,FALSE
5/10/2025,ELECTRICITY_10,Electricity $10,47,10.85,Utility,FALSE
5/11/2025,MEALIE_2KG,Mealie Meal 2KG,26,2.18,Staple,FALSE
5/11/2025,MEALIE_10KG,Mealie Meal 10KG,25,8.72,Staple,FALSE
5/11/2025,RICE_5KG,Rice 5KG,17,8.07,Staple,FALSE
5/11/2025,COOKOIL_2LT,Cooking Oil 2L,17,3.86,Staple,FALSE
5/11/2025,SUGAR_2KG,Sugar 2KG,15,2.42,Staple,FALSE
5/11/2025,SALT_1KG,Salt 1KG,13,1.09,Staple,FALSE
5/11/2025,COKE_500ML,Coke 500ml,18,1.07,Beverage,TRUE
5/11/2025,MAZOE_1LT,Mazoe Orange 1L,22,2.76,Beverage,FALSE
5/11/2025,TEA_250G,Tea Leaves 250g,16,3.3,Beverage,FALSE
5/11/2025,MILK_1LT,Long-life Milk 1L,22,1.97,Beverage,FALSE
5/11/2025,SOAP_100G,Bathing Soap 100g,8,0.86,Household,FALSE
5/11/2025,DETERGENT_500G,Washing Powder 500g,8,2.76,Household,FALSE
5/11/2025,CANDLES_6PK,Candles 6-pack,12,1.6,Household,FALSE
5/11/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.98,Personal Care,FALSE
5/11/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.74,Personal Care,FALSE
5/11/2025,BISCUITS_200G,Biscuits 200g,12,1.31,Snack,FALSE
5/11/2025,MAPUTI_100G,Maputi 100g,10,0.53,Snack,FALSE
5/11/2025,BREAD_LOAF,Bread Loaf,27,1.07,Bakery,FALSE
5/11/2025,BEANS_410G,Baked Beans 410g,5,1.62,Canned Food,TRUE
5/11/2025,PILCHARDS_155G,Pilchards 155g,6,1.98,Canned Food,FALSE
5/11/2025,AIRTIME_5,Airtime $5,35,5.41,Utility,FALSE
5/11/2025,ELECTRICITY_10,Electricity $10,36,10.91,Utility,FALSE
5/12/2025,MEALIE_2KG,Mealie Meal 2KG,18,2.16,Staple,TRUE
5/12/2025,MEALIE_10KG,Mealie Meal 10KG,21,8.8,Staple,FALSE
5/12/2025,RICE_5KG,Rice 5KG,14,8.25,Staple,TRUE
5/12/2025,COOKOIL_2LT,Cooking Oil 2L,12,3.79,Staple,TRUE
5/12/2025,SUGAR_2KG,Sugar 2KG,12,2.36,Staple,FALSE
5/12/2025,SALT_1KG,Salt 1KG,14,1.09,Staple,FALSE
5/12/2025,COKE_500ML,Coke 500ml,23,1.08,Beverage,FALSE
5/12/2025,MAZOE_1LT,Mazoe Orange 1L,17,2.74,Beverage,FALSE
5/12/2025,TEA_250G,Tea Leaves 250g,22,3.23,Beverage,FALSE
5/12/2025,MILK_1LT,Long-life Milk 1L,18,1.92,Beverage,FALSE
5/12/2025,SOAP_100G,Bathing Soap 100g,8,0.86,Household,FALSE
5/12/2025,DETERGENT_500G,Washing Powder 500g,7,2.73,Household,TRUE
5/12/2025,CANDLES_6PK,Candles 6-pack,12,1.6,Household,FALSE
5/12/2025,TOOTHPASTE_100G,Toothpaste 100g,5,1.95,Personal Care,FALSE
5/12/2025,SANITARY_10PK,Sanitary Pads 10-pack,4,3.85,Personal Care,FALSE
5/12/2025,BISCUITS_200G,Biscuits 200g,13,1.27,Snack,FALSE
5/12/2025,MAPUTI_100G,Maputi 100g,10,0.54,Snack,FALSE
5/12/2025,BREAD_LOAF,Bread Loaf,23,1.07,Bakery,FALSE
5/12/2025,BEANS_410G,Baked Beans 410g,5,1.64,Canned Food,TRUE
5/12/2025,PILCHARDS_155G,Pilchards 155g,5,1.97,Canned Food,FALSE
5/12/2025,AIRTIME_5,Airtime $5,34,5.43,Utility,FALSE
5/12/2025,ELECTRICITY_10,Electricity $10,35,10.86,Utility,FALSE
5/13/2025,MEALIE_2KG,Mealie Meal 2KG,24,2.18,Staple,TRUE
5/13/2025,MEALIE_10KG,Mealie Meal 10KG,24,8.79,Staple,FALSE
5/13/2025,RICE_5KG,Rice 5KG,12,8.05,Staple,FALSE
5/13/2025,COOKOIL_2LT,Cooking Oil 2L,15,3.79,Staple,FALSE
5/13/2025,SUGAR_2KG,Sugar 2KG,12,2.42,Staple,TRUE
5/13/2025,SALT_1KG,Salt 1KG,12,1.08,Staple,FALSE
5/13/2025,COKE_500ML,Coke 500ml,16,1.08,Beverage,FALSE
5/13/2025,MAZOE_1LT,Mazoe Orange 1L,16,2.69,Beverage,FALSE
5/13/2025,TEA_250G,Tea Leaves 250g,19,3.2,Beverage,TRUE
5/13/2025,MILK_1LT,Long-life Milk 1L,18,1.92,Beverage,FALSE
5/13/2025,SOAP_100G,Bathing Soap 100g,8,0.87,Household,FALSE
5/13/2025,DETERGENT_500G,Washing Powder 500g,8,2.69,Household,FALSE
5/13/2025,CANDLES_6PK,Candles 6-pack,13,1.62,Household,TRUE
5/13/2025,TOOTHPASTE_100G,Toothpaste 100g,4,1.96,Personal Care,FALSE
5/13/2025,SANITARY_10PK,Sanitary Pads 10-pack,5,3.86,Personal Care,FALSE
5/13/2025,BISCUITS_200G,Biscuits 200g,12,1.32,Snack,FALSE
5/13/2025,MAPUTI_100G,Maputi 100g,12,0.55,Snack,TRUE
5/13/2025,BREAD_LOAF,Bread Loaf,26,1.09,Bakery,FALSE
5/13/2025,BEANS_410G,Baked Beans 410g,7,1.62,Canned Food,FALSE
5/13/2025,PILCHARDS_155G,Pilchards 155g,6,1.96,Canned Food,TRUE
5/13/2025,AIRTIME_5,Airtime $5,32,5.45,Utility,FALSE
5/13/2025,ELECTRICITY_10,Electricity $10,39,10.67,Utility,FALSE
5/14/2025,MEALIE_2KG,Mealie Meal 2KG,25,2.19,Staple,FALSE
5/14/2025,MEALIE_10KG,Mealie Meal 10KG,24,8.51,Staple,FALSE
5/14/2025,RICE_5KG,Rice 5KG,13,8.1,Staple,FALSE
5/14/2025,COOKOIL_2LT,Cooking Oil 2L,13,3.79,Staple,FALSE
5/14/2025,SUGAR_2KG,Sugar 2KG,15,2.36,Staple,TRUE
5/14/2025,SALT_1KG,Salt 1KG,12,1.07,Staple,FALSE
5/14/2025,COKE_500ML,Coke 500ml,22,1.1,Beverage,TRUE
5/14/2025,MAZOE_1LT,Mazoe Orange 1L,20,2.71,Beverage,FALSE
5/14/2025,TEA_250G,Tea Leaves 250g,16,3.27,Beverage,TRUE
